Lender_Name,Lender_Id,Lender_Operating_Country,Lender_Institution_Type,year,quarter
Burling Bank,136286,United States,"Canadian Bank, US Bank",2021,3
Belmont Bank & Trust,147834,United States,"Canadian Bank, US Bank",2021,3
Freedom Bank,167728,United States,European Bank,2021,3
Citywide Banks,70813,United States,US Bank,2021,3
Apple Bank,186058,United States,"Asset Manager, Canadian Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank",2021,3
Seacoast National Bank,55523,United States,Asian Bank,2021,3
Charles Schwab Corp,48134,United States,"Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank",2021,3
American National Bank,53048,United States,US Bank,2021,3
People's Trust Bank,140550,United States,Canadian Bank,2021,3
Peoples Bank NA,23077,United States,"Canadian Bank, US Bank",2021,3
Johnson Bank NA,53661,United States,"Canadian Bank, US Bank",2021,3
Texas Partners Bank,161616,United States,"Multinational Investment Bank & Financial Services, US Bank",2021,3
Berkshire Bank,52270,United States,US Bank,2021,3
FVCBank,160963,United States,"Multinational Investment Bank & Financial Services, US Bank",2021,3
Raymond James Bank FSB,73235,United States,"Canadian Bank, Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank",2021,3
Bank of North Dakota,41543,United States,"Canadian Bank, Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank",2021,3
First National Bank & Trust,53072,United States,"Asian Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank",2021,3
Southern Bancorp Bank,161907,United States,"Canadian Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank",2021,4
Washington Trust,51021,United States,US Bank,2021,4
West Texas National Bank,55262,United States,"Asian Bank, US Bank",2021,4
First Mid Bank & Trust,162131,United States,"Asian Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank",2021,4
Midland States Bank,67543,United States,"Asian Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank",2021,4
EagleBank,124709,United States,"Multinational Investment Bank & Financial Services, US Bank",2021,4
Bank of Albuquerque NA,78302,United States,US Bank,2021,4
BankUnited FSB,45677,United States,US Bank,2021,4
Eagle Bancorp,73709,United States,US Bank,2021,4
Five Star Bank,55354,United States,"Diversified Financial Services Company, US Bank",2021,4
Security National Bank of Omaha,162814,United States,"Multinational Investment Bank & Financial Services, US Bank",2021,4
BMO/Harris Bank,88871,United States,"Diversified Financial Services Company, Japanese Bank, Multinational Investment Bank & Financial Services",2021,4
Lincoln Bank,52486,United States,"Asian Bank, Asset Manager, Australian/New Zealand Bank, Business Corporation, Canadian Bank, European Bank, Farm Credit Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank",2021,4
Bell Bank,148894,United States,"Canadian Bank, US Bank",2021,4
Wisconsin Bank & Trust,163936,United States,"Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank",2021,4
First Womens Bank,73615,United States,"Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank",2021,4
Modern Bank,89181,Indonesia,"Farm Credit Bank, US Bank",2021,4
National Bank of Arizona,57297,United States,US Bank,2021,4
Northrim Bank,40599,United States,"Asian Bank, Canadian Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank",2021,4
WoodTrust Bank,162386,United States,"Canadian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,4
Dime Saving Bank of New York,88250,United States,"Asian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,4
Pinnacle National Bank,101768,United States,"Asian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,4
First Tennessee Bank,29835,United States,"Asian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,4
Valley Bank & Trust,88787,United States,"Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,4
Alerus Financial Corp,167618,United States,US Bank,2021,4
MidCountry Bank,55640,United States,US Bank,2021,4
Marine Bank,66013,United States,"Canadian Bank, US Bank",2021,4
Deutsche Bank Trust Co Americas,54986,United States,Canadian Bank,2021,4
Centier Bank,65369,United States,"Multinational Investment Bank & Financial Services, US Bank",2021,4
Bank of America Corp,15449,United States,"Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,4
Nicolet National Bank,57605,United States,"Canadian Bank, US Bank",2021,4
International Bank of Commerce,79179,United States,"Multinational Investment Bank & Financial Services, US Bank",2021,4
Choice Bank,162833,United States,US Bank,2021,4
Midwest Bank,163200,United States,US Bank,2021,4
Merchants Bank NA,50029,United States,US Bank,2021,4
Canandaigua National Bank & Trust,127465,United States,US Bank,2021,4
Tri Counties Bank,167315,United States,"European Bank, Multinational Investment Bank & Financial Services, US Bank",2021,4
BAC Florida Bank,55083,United States,"Asian Bank, Japanese Bank, Latin America & Caribbean Bank, US Bank",2021,4
MidWestOne Bank,162992,United States,Canadian Bank,2021,4
SmartBank,53523,United States,US Bank,2021,4
FCBank,121563,United States,US Bank,2021,4
Sun West Bank,51750,United States,"Canadian Bank, European Bank, Multinational Investment Bank & Financial Services",2021,4
First Source Bank,58998,United States,"Canadian Bank, US Bank",2021,4
Southwest Bank,72802,United States,US Bank,2021,4
Republic Bank,49970,United States,"Canadian Bank, US Bank",2021,4
Independent Bankshares,63982,United States,"Asian Bank, US Bank",2021,4
Academy Bank NA,115452,United States,"Multinational Investment Bank & Financial Services, US Bank",2021,4
Enterprise Bank NA,121718,United States,Canadian Bank,2021,4
Hinsdale Bank,73246,United States,"Canadian Bank, US Bank",2021,4
Horizon Bank,52886,United States,"Canadian Bank, European Bank, Farm Credit Bank, US Bank",2021,4
Bank of Sun Prairie,133082,United States,US Bank,2021,4
Cornerstone Bank,137364,United States,"Multinational Investment Bank & Financial Services, US Bank",2021,4
Needham Bank,162986,United States,US Bank,2021,4
